# GLEAM 3.0 country-level animal production data (reference year 2015).
# Source: FAO Global Livestock Environmental Assessment Model (GLEAM) version 3.0.
# Obtained directly from FAO upon request.
#
# SPDX-FileCopyrightText: FAO 2022
# SPDX-License-Identifier: CC-BY-4.0
ISO3,COUNTRY,VarName,Animal,LPS,Item,Element,Total,Unit
ECU,Ecuador,Production,Chicken,Layer,Eggs,Weight,436418564.5,kg/year
ECU,Ecuador,Production,Chicken,Layer,Meat,CarcassWeight,54403292.91,kg/year
ECU,Ecuador,Production,Chicken,Layer,Meat,LiveWeight,98915075.82,kg/year
ECU,Ecuador,Production,Goats,Grassland,Meat,CarcassWeight,149615.6556,kg/year
ECU,Ecuador,Production,Goats,Grassland,Meat,LiveWeight,328825.6145,kg/year
ECU,Ecuador,Production,Goats,Mixed,Meat,CarcassWeight,47672.05946,kg/year
ECU,Ecuador,Production,Goats,Mixed,Meat,LiveWeight,104773.7571,kg/year
ECU,Ecuador,Production,Goats,Grassland,Milk,Weight,0,kg/year
ECU,Ecuador,Production,Goats,Mixed,Milk,Weight,0,kg/year
ECU,Ecuador,Production,Pigs,Backyard,Meat,CarcassWeight,29211103.74,kg/year
ECU,Ecuador,Production,Pigs,Backyard,Meat,LiveWeight,44940161.22,kg/year
ECU,Ecuador,Production,Pigs,Industrial,Meat,CarcassWeight,114277097.3,kg/year
ECU,Ecuador,Production,Pigs,Industrial,Meat,LiveWeight,152369463.1,kg/year
ECU,Ecuador,Production,Pigs,Intermediate,Meat,CarcassWeight,75623067.66,kg/year
ECU,Ecuador,Production,Pigs,Intermediate,Meat,LiveWeight,100830756.9,kg/year
ECU,Ecuador,Production,Sheep,Grassland,Meat,CarcassWeight,1673656.762,kg/year
ECU,Ecuador,Production,Sheep,Grassland,Meat,LiveWeight,3390027.962,kg/year
ECU,Ecuador,Production,Sheep,Mixed,Meat,CarcassWeight,1365224.42,kg/year
ECU,Ecuador,Production,Sheep,Mixed,Meat,LiveWeight,2765291.563,kg/year
ECU,Ecuador,Production,Sheep,Grassland,Milk,Weight,3033518.593,kg/year
ECU,Ecuador,Production,Sheep,Mixed,Milk,Weight,2474482.059,kg/year
SSD,South Sudan,Production,Cattle,Grassland,Meat,CarcassWeight,357500425.2,kg/year
SSD,South Sudan,Production,Cattle,Grassland,Meat,LiveWeight,760639203.1,kg/year
SSD,South Sudan,Production,Cattle,Mixed,Meat,CarcassWeight,68335387.51,kg/year
SSD,South Sudan,Production,Cattle,Mixed,Meat,LiveWeight,145394441.2,kg/year
SSD,South Sudan,Production,Cattle,Grassland,Milk,Weight,2196127035,kg/year
SSD,South Sudan,Production,Cattle,Mixed,Milk,Weight,419784658.7,kg/year
SSD,South Sudan,Production,Chicken,Backyard,Eggs,Weight,3504976.589,kg/year
SSD,South Sudan,Production,Chicken,Backyard,Meat,CarcassWeight,1035070.047,kg/year
SSD,South Sudan,Production,Chicken,Backyard,Meat,LiveWeight,1574155.657,kg/year
SSD,South Sudan,Production,Chicken,Broiler,Meat,CarcassWeight,51502132.33,kg/year
SSD,South Sudan,Production,Chicken,Broiler,Meat,LiveWeight,79234052.64,kg/year
SSD,South Sudan,Production,Goats,Grassland,Meat,CarcassWeight,56647044.03,kg/year
SSD,South Sudan,Production,Goats,Grassland,Meat,LiveWeight,123936059.1,kg/year
SSD,South Sudan,Production,Goats,Mixed,Meat,CarcassWeight,5923964.625,kg/year
SSD,South Sudan,Production,Goats,Mixed,Meat,LiveWeight,12960832.17,kg/year
SSD,South Sudan,Production,Goats,Grassland,Milk,Weight,419905363.1,kg/year
SSD,South Sudan,Production,Goats,Mixed,Milk,Weight,43912344.83,kg/year
SSD,South Sudan,Production,Sheep,Grassland,Meat,CarcassWeight,91347508.61,kg/year
SSD,South Sudan,Production,Sheep,Grassland,Meat,LiveWeight,189517649.6,kg/year
SSD,South Sudan,Production,Sheep,Mixed,Meat,CarcassWeight,7949392.275,kg/year
SSD,South Sudan,Production,Sheep,Mixed,Meat,LiveWeight,16492514.86,kg/year
SSD,South Sudan,Production,Sheep,Grassland,Milk,Weight,139007289.2,kg/year
SSD,South Sudan,Production,Sheep,Mixed,Milk,Weight,11943339.87,kg/year
SLV,El Salvador,Production,Cattle,Grassland,Meat,CarcassWeight,1524134.417,kg/year
SLV,El Salvador,Production,Cattle,Grassland,Meat,LiveWeight,2944529.433,kg/year
SLV,El Salvador,Production,Cattle,Mixed,Meat,CarcassWeight,35181624.54,kg/year
SLV,El Salvador,Production,Cattle,Mixed,Meat,LiveWeight,67745671.92,kg/year
SLV,El Salvador,Production,Cattle,Grassland,Milk,Weight,18052263.79,kg/year
SLV,El Salvador,Production,Cattle,Mixed,Milk,Weight,521219335.8,kg/year
SLV,El Salvador,Production,Chicken,Backyard,Eggs,Weight,7253073.075,kg/year
SLV,El Salvador,Production,Chicken,Backyard,Meat,CarcassWeight,1433724.053,kg/year
SLV,El Salvador,Production,Chicken,Backyard,Meat,LiveWeight,2179261.959,kg/year
SLV,El Salvador,Production,Chicken,Broiler,Meat,CarcassWeight,89266042.55,kg/year
SLV,El Salvador,Production,Chicken,Broiler,Meat,LiveWeight,122282247.1,kg/year
SLV,El Salvador,Production,Chicken,Layer,Eggs,Weight,44477482.61,kg/year
SLV,El Salvador,Production,Chicken,Layer,Meat,CarcassWeight,5072707.077,kg/year
SLV,El Salvador,Production,Chicken,Layer,Meat,LiveWeight,9223103.644,kg/year
SLV,El Salvador,Production,Goats,Grassland,Meat,CarcassWeight,4732.76474,kg/year
SLV,El Salvador,Production,Goats,Grassland,Meat,LiveWeight,11571.55127,kg/year
SLV,El Salvador,Production,Goats,Mixed,Meat,CarcassWeight,87878.81527,kg/year
SLV,El Salvador,Production,Goats,Mixed,Meat,LiveWeight,214862.6213,kg/year
SLV,El Salvador,Production,Goats,Grassland,Milk,Weight,0,kg/year
SLV,El Salvador,Production,Goats,Mixed,Milk,Weight,0,kg/year
SLV,El Salvador,Production,Pigs,Backyard,Meat,CarcassWeight,6731414.876,kg/year
SLV,El Salvador,Production,Pigs,Backyard,Meat,LiveWeight,10356023.29,kg/year
SLV,El Salvador,Production,Pigs,Industrial,Meat,CarcassWeight,7249616.176,kg/year
SLV,El Salvador,Production,Pigs,Industrial,Meat,LiveWeight,9666154.911,kg/year
SLV,El Salvador,Production,Pigs,Intermediate,Meat,CarcassWeight,4829982.523,kg/year
SLV,El Salvador,Production,Pigs,Intermediate,Meat,LiveWeight,6439976.715,kg/year
SLV,El Salvador,Production,Sheep,Grassland,Meat,CarcassWeight,3695.649818,kg/year
SLV,El Salvador,Production,Sheep,Grassland,Meat,LiveWeight,8212.555267,kg/year
SLV,El Salvador,Production,Sheep,Mixed,Meat,CarcassWeight,63610.24386,kg/year
SLV,El Salvador,Production,Sheep,Mixed,Meat,LiveWeight,141356.0972,kg/year
SLV,El Salvador,Production,Sheep,Grassland,Milk,Weight,0,kg/year
SLV,El Salvador,Production,Sheep,Mixed,Milk,Weight,0,kg/year
GNQ,Equatorial Guinea,Production,Cattle,Grassland,Meat,CarcassWeight,46141.50228,kg/year
GNQ,Equatorial Guinea,Production,Cattle,Grassland,Meat,LiveWeight,98173.40924,kg/year
GNQ,Equatorial Guinea,Production,Cattle,Mixed,Meat,CarcassWeight,12082.10384,kg/year
GNQ,Equatorial Guinea,Production,Cattle,Mixed,Meat,LiveWeight,25706.60391,kg/year
GNQ,Equatorial Guinea,Production,Cattle,Grassland,Milk,Weight,0,kg/year
GNQ,Equatorial Guinea,Production,Cattle,Mixed,Milk,Weight,0,kg/year
GNQ,Equatorial Guinea,Production,Chicken,Backyard,Eggs,Weight,3281.637294,kg/year
GNQ,Equatorial Guinea,Production,Chicken,Backyard,Meat,CarcassWeight,1385.454374,kg/year
GNQ,Equatorial Guinea,Production,Chicken,Backyard,Meat,LiveWeight,2106.675331,kg/year
GNQ,Equatorial Guinea,Production,Chicken,Broiler,Meat,CarcassWeight,974640.6195,kg/year
GNQ,Equatorial Guinea,Production,Chicken,Broiler,Meat,LiveWeight,1499447.16,kg/year
GNQ,Equatorial Guinea,Production,Chicken,Layer,Eggs,Weight,1338852.579,kg/year
GNQ,Equatorial Guinea,Production,Chicken,Layer,Meat,CarcassWeight,225659.7785,kg/year
GNQ,Equatorial Guinea,Production,Chicken,Layer,Meat,LiveWeight,410290.4962,kg/year
GNQ,Equatorial Guinea,Production,Goats,Grassland,Meat,CarcassWeight,19516.03386,kg/year
GNQ,Equatorial Guinea,Production,Goats,Grassland,Meat,LiveWeight,39506.14055,kg/year
GNQ,Equatorial Guinea,Production,Goats,Mixed,Meat,CarcassWeight,12801.49384,kg/year
GNQ,Equatorial Guinea,Production,Goats,Mixed,Meat,LiveWeight,25913.95451,kg/year
GNQ,Equatorial Guinea,Production,Goats,Grassland,Milk,Weight,0,kg/year
GNQ,Equatorial Guinea,Production,Goats,Mixed,Milk,Weight,0,kg/year
GNQ,Equatorial Guinea,Production,Pigs,Backyard,Meat,CarcassWeight,14583.59432,kg/year
GNQ,Equatorial Guinea,Production,Pigs,Backyard,Meat,LiveWeight,22436.29974,kg/year
GNQ,Equatorial Guinea,Production,Pigs,Industrial,Meat,CarcassWeight,1083172.642,kg/year
GNQ,Equatorial Guinea,Production,Pigs,Industrial,Meat,LiveWeight,1444230.19,kg/year
GNQ,Equatorial Guinea,Production,Pigs,Intermediate,Meat,CarcassWeight,43155.97808,kg/year
GNQ,Equatorial Guinea,Production,Pigs,Intermediate,Meat,LiveWeight,57541.30406,kg/year
GNQ,Equatorial Guinea,Production,Sheep,Grassland,Meat,CarcassWeight,132070.1404,kg/year
GNQ,Equatorial Guinea,Production,Sheep,Grassland,Meat,LiveWeight,293489.2015,kg/year
GNQ,Equatorial Guinea,Production,Sheep,Mixed,Meat,CarcassWeight,66090.18048,kg/year
GNQ,Equatorial Guinea,Production,Sheep,Mixed,Meat,LiveWeight,146867.0695,kg/year
GNQ,Equatorial Guinea,Production,Sheep,Grassland,Milk,Weight,0,kg/year
GNQ,Equatorial Guinea,Production,Sheep,Mixed,Milk,Weight,0,kg/year
ERI,Eritrea,Production,Cattle,Grassland,Meat,CarcassWeight,17214457.22,kg/year
ERI,Eritrea,Production,Cattle,Grassland,Meat,LiveWeight,36626504.66,kg/year
ERI,Eritrea,Production,Cattle,Mixed,Meat,CarcassWeight,13862799.3,kg/year
ERI,Eritrea,Production,Cattle,Mixed,Meat,LiveWeight,29495317.65,kg/year
ERI,Eritrea,Production,Cattle,Grassland,Milk,Weight,51407085.23,kg/year
ERI,Eritrea,Production,Cattle,Mixed,Milk,Weight,53626501.03,kg/year
ERI,Eritrea,Production,Chicken,Backyard,Eggs,Weight,1227928.858,kg/year
ERI,Eritrea,Production,Chicken,Backyard,Meat,CarcassWeight,570623.3951,kg/year
ERI,Eritrea,Production,Chicken,Backyard,Meat,LiveWeight,866934.5664,kg/year
ERI,Eritrea,Production,Chicken,Broiler,Meat,CarcassWeight,147703.3218,kg/year
ERI,Eritrea,Production,Chicken,Broiler,Meat,LiveWeight,227235.8879,kg/year
ERI,Eritrea,Production,Chicken,Layer,Eggs,Weight,138454.8772,kg/year
ERI,Eritrea,Production,Chicken,Layer,Meat,CarcassWeight,23336.17404,kg/year
ERI,Eritrea,Production,Chicken,Layer,Meat,LiveWeight,42429.40642,kg/year
ERI,Eritrea,Production,Goats,Grassland,Meat,CarcassWeight,4030037.667,kg/year
ERI,Eritrea,Production,Goats,Grassland,Meat,LiveWeight,8159637.326,kg/year
ERI,Eritrea,Production,Goats,Mixed,Meat,CarcassWeight,2177306.935,kg/year
ERI,Eritrea,Production,Goats,Mixed,Meat,LiveWeight,4408404.199,kg/year
ERI,Eritrea,Production,Goats,Grassland,Milk,Weight,12272327.27,kg/year
ERI,Eritrea,Production,Goats,Mixed,Milk,Weight,6590560.713,kg/year
ERI,Eritrea,Production,Sheep,Grassland,Meat,CarcassWeight,4982720.343,kg/year
ERI,Eritrea,Production,Sheep,Grassland,Meat,LiveWeight,10337593.91,kg/year
ERI,Eritrea,Production,Sheep,Mixed,Meat,CarcassWeight,5084281.172,kg/year
ERI,Eritrea,Production,Sheep,Mixed,Meat,LiveWeight,10548301,kg/year
ERI,Eritrea,Production,Sheep,Grassland,Milk,Weight,6563030.042,kg/year
ERI,Eritrea,Production,Sheep,Mixed,Milk,Weight,6607422.162,kg/year
EST,Estonia,Production,Cattle,Grassland,Meat,CarcassWeight,12744889.7,kg/year
EST,Estonia,Production,Cattle,Grassland,Meat,LiveWeight,24826066.95,kg/year
EST,Estonia,Production,Cattle,Mixed,Meat,CarcassWeight,10977530.98,kg/year
EST,Estonia,Production,Cattle,Mixed,Meat,LiveWeight,21383387.81,kg/year
EST,Estonia,Production,Cattle,Grassland,Milk,Weight,420504725.9,kg/year
EST,Estonia,Production,Cattle,Mixed,Milk,Weight,362192516.4,kg/year
EST,Estonia,Production,Chicken,Backyard,Eggs,Weight,124169.121,kg/year
EST,Estonia,Production,Chicken,Backyard,Meat,CarcassWeight,20202.95246,kg/year
EST,Estonia,Production,Chicken,Backyard,Meat,LiveWeight,27398.24199,kg/year
EST,Estonia,Production,Chicken,Broiler,Meat,CarcassWeight,13901331.09,kg/year
EST,Estonia,Production,Chicken,Broiler,Meat,LiveWeight,20146856.77,kg/year
EST,Estonia,Production,Chicken,Layer,Eggs,Weight,8990515.634,kg/year
EST,Estonia,Production,Chicken,Layer,Meat,CarcassWeight,997290.8777,kg/year
EST,Estonia,Production,Chicken,Layer,Meat,LiveWeight,1813256.101,kg/year
EST,Estonia,Production,Goats,Grassland,Meat,CarcassWeight,39099.10403,kg/year
EST,Estonia,Production,Goats,Grassland,Meat,LiveWeight,90928.14921,kg/year
EST,Estonia,Production,Goats,Mixed,Meat,CarcassWeight,11108.64143,kg/year
EST,Estonia,Production,Goats,Mixed,Meat,LiveWeight,25834.04978,kg/year
EST,Estonia,Production,Goats,Grassland,Milk,Weight,352740.952,kg/year
EST,Estonia,Production,Goats,Mixed,Milk,Weight,100219.0339,kg/year
EST,Estonia,Production,Pigs,Backyard,Meat,CarcassWeight,31232.90124,kg/year
EST,Estonia,Production,Pigs,Backyard,Meat,LiveWeight,48050.61888,kg/year
EST,Estonia,Production,Pigs,Industrial,Meat,CarcassWeight,61441070.48,kg/year
EST,Estonia,Production,Pigs,Industrial,Meat,LiveWeight,81921427.73,kg/year
EST,Estonia,Production,Pigs,Intermediate,Meat,CarcassWeight,598561.8809,kg/year
EST,Estonia,Production,Pigs,Intermediate,Meat,LiveWeight,798082.5083,kg/year
EST,Estonia,Production,Sheep,Grassland,Meat,CarcassWeight,717972.6859,kg/year
EST,Estonia,Production,Sheep,Grassland,Meat,LiveWeight,1560810.19,kg/year
EST,Estonia,Production,Sheep,Mixed,Meat,CarcassWeight,242200.3778,kg/year
EST,Estonia,Production,Sheep,Mixed,Meat,LiveWeight,526522.5605,kg/year
EST,Estonia,Production,Sheep,Grassland,Milk,Weight,0,kg/year
EST,Estonia,Production,Sheep,Mixed,Milk,Weight,0,kg/year
ETH,Ethiopia,Production,Cattle,Grassland,Meat,CarcassWeight,251873228.2,kg/year
ETH,Ethiopia,Production,Cattle,Grassland,Meat,LiveWeight,535900485.6,kg/year
ETH,Ethiopia,Production,Cattle,Mixed,Meat,CarcassWeight,595112024.9,kg/year
ETH,Ethiopia,Production,Cattle,Mixed,Meat,LiveWeight,1266195797,kg/year
ETH,Ethiopia,Production,Cattle,Grassland,Milk,Weight,937831550.7,kg/year
ETH,Ethiopia,Production,Cattle,Mixed,Milk,Weight,2261909291,kg/year
ETH,Ethiopia,Production,Chicken,Backyard,Eggs,Weight,71507209.69,kg/year
ETH,Ethiopia,Production,Chicken,Backyard,Meat,CarcassWeight,28804101.84,kg/year
ETH,Ethiopia,Production,Chicken,Backyard,Meat,LiveWeight,43733813.89,kg/year
ETH,Ethiopia,Production,Chicken,Broiler,Meat,CarcassWeight,11601629.17,kg/year
ETH,Ethiopia,Production,Chicken,Broiler,Meat,LiveWeight,17848660.91,kg/year
ETH,Ethiopia,Production,Chicken,Layer,Eggs,Weight,2616578.93,kg/year
ETH,Ethiopia,Production,Chicken,Layer,Meat,CarcassWeight,441016.8587,kg/year
ETH,Ethiopia,Production,Chicken,Layer,Meat,LiveWeight,801848.8174,kg/year
ETH,Ethiopia,Production,Goats,Grassland,Meat,CarcassWeight,48136926.95,kg/year
ETH,Ethiopia,Production,Goats,Grassland,Meat,LiveWeight,97446449.88,kg/year
ETH,Ethiopia,Production,Goats,Mixed,Meat,CarcassWeight,31919750.06,kg/year
ETH,Ethiopia,Production,Goats,Mixed,Meat,LiveWeight,64617052.2,kg/year
ETH,Ethiopia,Production,Goats,Grassland,Milk,Weight,49740964.79,kg/year
ETH,Ethiopia,Production,Goats,Mixed,Milk,Weight,27691897.56,kg/year
ETH,Ethiopia,Production,Pigs,Backyard,Meat,CarcassWeight,1317062.754,kg/year
ETH,Ethiopia,Production,Pigs,Backyard,Meat,LiveWeight,2026250.468,kg/year
ETH,Ethiopia,Production,Pigs,Industrial,Meat,CarcassWeight,105725.7136,kg/year
ETH,Ethiopia,Production,Pigs,Industrial,Meat,LiveWeight,140967.6181,kg/year
ETH,Ethiopia,Production,Pigs,Intermediate,Meat,CarcassWeight,138044.5029,kg/year
ETH,Ethiopia,Production,Pigs,Intermediate,Meat,LiveWeight,184059.3369,kg/year
ETH,Ethiopia,Production,Sheep,Grassland,Meat,CarcassWeight,46878833.72,kg/year
ETH,Ethiopia,Production,Sheep,Grassland,Meat,LiveWeight,97258989.65,kg/year
ETH,Ethiopia,Production,Sheep,Mixed,Meat,CarcassWeight,62528655.9,kg/year
ETH,Ethiopia,Production,Sheep,Mixed,Meat,LiveWeight,129727499.8,kg/year
ETH,Ethiopia,Production,Sheep,Grassland,Milk,Weight,36862312.51,kg/year
ETH,Ethiopia,Production,Sheep,Mixed,Milk,Weight,39862404.18,kg/year
FLK,Falkland Islands (Malvinas),Production,Cattle,Grassland,Meat,CarcassWeight,172859.9961,kg/year
FLK,Falkland Islands (Malvinas),Production,Cattle,Grassland,Meat,LiveWeight,320276.5175,kg/year
FLK,Falkland Islands (Malvinas),Production,Cattle,Grassland,Milk,Weight,0,kg/year
FLK,Falkland Islands (Malvinas),Production,Goats,Grassland,Meat,CarcassWeight,1233.797284,kg/year
FLK,Falkland Islands (Malvinas),Production,Goats,Grassland,Meat,LiveWeight,2711.642337,kg/year
FLK,Falkland Islands (Malvinas),Production,Goats,Grassland,Milk,Weight,0,kg/year
FLK,Falkland Islands (Malvinas),Production,Pigs,Backyard,Meat,CarcassWeight,152.6468679,kg/year
FLK,Falkland Islands (Malvinas),Production,Pigs,Backyard,Meat,LiveWeight,234.8413478,kg/year
FLK,Falkland Islands (Malvinas),Production,Pigs,Industrial,Meat,CarcassWeight,15689.08983,kg/year
FLK,Falkland Islands (Malvinas),Production,Pigs,Industrial,Meat,LiveWeight,20918.78646,kg/year
FLK,Falkland Islands (Malvinas),Production,Pigs,Intermediate,Meat,CarcassWeight,289.6727734,kg/year
FLK,Falkland Islands (Malvinas),Production,Pigs,Intermediate,Meat,LiveWeight,386.2303634,kg/year
FLK,Falkland Islands (Malvinas),Production,Sheep,Grassland,Meat,CarcassWeight,5065302.021,kg/year
FLK,Falkland Islands (Malvinas),Production,Sheep,Grassland,Meat,LiveWeight,10259878.74,kg/year
FLK,Falkland Islands (Malvinas),Production,Sheep,Grassland,Milk,Weight,0,kg/year
FRO,Faroe Islands,Production,Cattle,Grassland,Meat,CarcassWeight,181095.9238,kg/year
FRO,Faroe Islands,Production,Cattle,Grassland,Meat,LiveWeight,306153.0894,kg/year
FRO,Faroe Islands,Production,Cattle,Grassland,Milk,Weight,0,kg/year
FRO,Faroe Islands,Production,Chicken,Backyard,Eggs,Weight,63231.50628,kg/year
FRO,Faroe Islands,Production,Chicken,Backyard,Meat,CarcassWeight,10288.09147,kg/year
FRO,Faroe Islands,Production,Chicken,Backyard,Meat,LiveWeight,13952.19907,kg/year
FJI,Fiji,Production,Cattle,Grassland,Meat,CarcassWeight,3095746.028,kg/year
FJI,Fiji,Production,Cattle,Grassland,Meat,LiveWeight,5856654.47,kg/year
FJI,Fiji,Production,Cattle,Mixed,Meat,CarcassWeight,1819572.521,kg/year
FJI,Fiji,Production,Cattle,Mixed,Meat,LiveWeight,3442339.09,kg/year
FJI,Fiji,Production,Cattle,Grassland,Milk,Weight,7956957.342,kg/year
FJI,Fiji,Production,Cattle,Mixed,Milk,Weight,4676824.539,kg/year
FJI,Fiji,Production,Chicken,Backyard,Eggs,Weight,457341.5021,kg/year
FJI,Fiji,Production,Chicken,Backyard,Meat,CarcassWeight,127170.6779,kg/year
FJI,Fiji,Production,Chicken,Backyard,Meat,LiveWeight,202276.9608,kg/year
FJI,Fiji,Production,Chicken,Broiler,Meat,CarcassWeight,34730453.68,kg/year
FJI,Fiji,Production,Chicken,Broiler,Meat,LiveWeight,50333990.78,kg/year
FJI,Fiji,Production,Chicken,Layer,Eggs,Weight,9637330.033,kg/year
FJI,Fiji,Production,Chicken,Layer,Meat,CarcassWeight,1218855.317,kg/year
FJI,Fiji,Production,Chicken,Layer,Meat,LiveWeight,2216100.526,kg/year
FJI,Fiji,Production,Goats,Grassland,Meat,CarcassWeight,1472758.771,kg/year
FJI,Fiji,Production,Goats,Grassland,Meat,LiveWeight,3272797.296,kg/year
FJI,Fiji,Production,Goats,Mixed,Meat,CarcassWeight,1787861.715,kg/year
FJI,Fiji,Production,Goats,Mixed,Meat,LiveWeight,3973026.092,kg/year
FJI,Fiji,Production,Goats,Grassland,Milk,Weight,0,kg/year
FJI,Fiji,Production,Goats,Mixed,Milk,Weight,0,kg/year
FJI,Fiji,Production,Pigs,Backyard,Meat,CarcassWeight,2837568.381,kg/year
FJI,Fiji,Production,Pigs,Backyard,Meat,LiveWeight,4365489.972,kg/year
FJI,Fiji,Production,Pigs,Industrial,Meat,CarcassWeight,13099040.29,kg/year
FJI,Fiji,Production,Pigs,Industrial,Meat,LiveWeight,17465387.15,kg/year
FJI,Fiji,Production,Pigs,Intermediate,Meat,CarcassWeight,5531041.313,kg/year
FJI,Fiji,Production,Pigs,Intermediate,Meat,LiveWeight,7374721.774,kg/year
FJI,Fiji,Production,Sheep,Grassland,Meat,CarcassWeight,169944.1666,kg/year
FJI,Fiji,Production,Sheep,Grassland,Meat,LiveWeight,340569.4609,kg/year
FJI,Fiji,Production,Sheep,Mixed,Meat,CarcassWeight,154158.1485,kg/year
FJI,Fiji,Production,Sheep,Mixed,Meat,LiveWeight,308934.1563,kg/year
FJI,Fiji,Production,Sheep,Grassland,Milk,Weight,0,kg/year
FJI,Fiji,Production,Sheep,Mixed,Milk,Weight,0,kg/year
FIN,Finland,Production,Cattle,Grassland,Meat,CarcassWeight,56460879.53,kg/year
FIN,Finland,Production,Cattle,Grassland,Meat,LiveWeight,108756047.1,kg/year
FIN,Finland,Production,Cattle,Mixed,Meat,CarcassWeight,25616757.49,kg/year
FIN,Finland,Production,Cattle,Mixed,Meat,LiveWeight,49343497.72,kg/year
FIN,Finland,Production,Cattle,Grassland,Milk,Weight,1675601827,kg/year
FIN,Finland,Production,Cattle,Mixed,Milk,Weight,760234095.8,kg/year
FIN,Finland,Production,Chicken,Broiler,Meat,CarcassWeight,53080849.28,kg/year
FIN,Finland,Production,Chicken,Broiler,Meat,LiveWeight,81662848.23,kg/year
FIN,Finland,Production,Chicken,Layer,Eggs,Weight,34158020.53,kg/year
FIN,Finland,Production,Chicken,Layer,Meat,CarcassWeight,1460152.668,kg/year
FIN,Finland,Production,Chicken,Layer,Meat,LiveWeight,2654822.989,kg/year
FIN,Finland,Production,Goats,Grassland,Meat,CarcassWeight,42352.91552,kg/year
FIN,Finland,Production,Goats,Grassland,Meat,LiveWeight,98495.15206,kg/year
FIN,Finland,Production,Goats,Mixed,Meat,CarcassWeight,7262.081839,kg/year
FIN,Finland,Production,Goats,Mixed,Meat,LiveWeight,16888.56233,kg/year
FIN,Finland,Production,Goats,Grassland,Milk,Weight,0,kg/year
FIN,Finland,Production,Goats,Mixed,Milk,Weight,0,kg/year
FIN,Finland,Production,Pigs,Industrial,Meat,CarcassWeight,198592537.2,kg/year
FIN,Finland,Production,Pigs,Industrial,Meat,LiveWeight,264790049.9,kg/year
FIN,Finland,Production,Pigs,Intermediate,Meat,CarcassWeight,13611623.08,kg/year
FIN,Finland,Production,Pigs,Intermediate,Meat,LiveWeight,18148830.79,kg/year
FIN,Finland,Production,Sheep,Grassland,Meat,CarcassWeight,1126538.68,kg/year
FIN,Finland,Production,Sheep,Grassland,Meat,LiveWeight,2448997.133,kg/year
FIN,Finland,Production,Sheep,Mixed,Meat,CarcassWeight,642384.7625,kg/year
FIN,Finland,Production,Sheep,Mixed,Meat,LiveWeight,1396488.619,kg/year
FIN,Finland,Production,Sheep,Grassland,Milk,Weight,0,kg/year
FIN,Finland,Production,Sheep,Mixed,Milk,Weight,0,kg/year
